,epoch,addr,purpose,date,amount,Expiration,AvailableAt
0,435,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,SP reward for iETH,03 September 2023,716,06-12-2023 21:45,07-09-2023 23:00
1,435,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,SP reward for iETH,03 September 2023,3486,06-12-2023 21:45,07-09-2023 23:00
2,435,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,SP reward for iETH,03 September 2023,455812,06-12-2023 21:45,07-09-2023 23:00
3,435,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,SP reward for iETH,03 September 2023,367,06-12-2023 21:45,07-09-2023 23:00
4,435,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,SP reward for iETH,03 September 2023,24,06-12-2023 21:45,07-09-2023 23:00
5,435,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,SP reward for iETH,03 September 2023,389,06-12-2023 21:45,07-09-2023 23:00
6,435,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,SP reward for iETH,03 September 2023,64,06-12-2023 21:45,07-09-2023 23:00
7,435,117a220650f577db973565412c705745e0cac69c796d137e977267a0,SP reward for iETH,03 September 2023,1,06-12-2023 21:45,07-09-2023 23:00
8,435,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,SP reward for iETH,03 September 2023,75295,06-12-2023 21:45,07-09-2023 23:00
9,435,2e1573f020d7dc42fb1befd459287f0e620fb799cee111e43c50d676,SP reward for iETH,03 September 2023,11406,06-12-2023 21:45,07-09-2023 23:00
10,435,ed3122194af84dbc350676f420b1927209b40cf0d239ec26a5cc8623,SP reward for iETH,03 September 2023,234618,06-12-2023 21:45,07-09-2023 23:00
11,435,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,SP reward for iETH,03 September 2023,1,06-12-2023 21:45,07-09-2023 23:00
12,435,bffe2a2f3dde97b96f94f5cdde3957828c61db930faba0e4b2afbb46,SP reward for iETH,03 September 2023,45952,06-12-2023 21:45,07-09-2023 23:00
13,435,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,SP reward for iETH,03 September 2023,85700,06-12-2023 21:45,07-09-2023 23:00
14,435,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,SP reward for iETH,03 September 2023,16317,06-12-2023 21:45,07-09-2023 23:00
15,435,e8aa119715131d1dc98e1703729210cc98b1883773fefc5177cbfdb9,SP reward for iETH,03 September 2023,73,06-12-2023 21:45,07-09-2023 23:00
16,435,6efc2b7d458837222c6305866822d7d3039f9b436dc7eeda2ebabd4e,SP reward for iETH,03 September 2023,5052,06-12-2023 21:45,07-09-2023 23:00
17,435,ce6885bef0ae899503bec94142f5c2d8f8d25973ddb50e1c5dca5c1e,SP reward for iETH,03 September 2023,843,06-12-2023 21:45,07-09-2023 23:00
18,435,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,SP reward for iETH,03 September 2023,442,06-12-2023 21:45,07-09-2023 23:00
19,435,694c58617bbb8e3ee1602b3c10a7abe0ea0b46a7a60fe01846fba3b2,SP reward for iETH,03 September 2023,25644,06-12-2023 21:45,07-09-2023 23:00
20,435,89d095d531c5d92be599e65bfe27c44652b2cf99b72a332427e9d8a2,SP reward for iETH,03 September 2023,26386,06-12-2023 21:45,07-09-2023 23:00
21,435,42a1f1254b83222880c10986170dff3d174299a9b6601511d369a189,SP reward for iETH,03 September 2023,214119,06-12-2023 21:45,07-09-2023 23:00
22,435,93fb8feafbe7b27f8ccddb6c42676e5c85698c605c6627728507d8fc,SP reward for iETH,03 September 2023,584,06-12-2023 21:45,07-09-2023 23:00
23,435,19c1be2fd0ce6e32cde0185dd60a56edc288d8de6243c1ca4e569f51,SP reward for iETH,03 September 2023,79,06-12-2023 21:45,07-09-2023 23:00
24,435,d1b4a2e733c66382f3c60bf7a43803b57e44c07d5efe87bf8c4185ee,SP reward for iETH,03 September 2023,82838,06-12-2023 21:45,07-09-2023 23:00
25,435,70412db01246a610b0e448401967f8c79afad0c1eda5cc75b2c252f7,SP reward for iETH,03 September 2023,1105,06-12-2023 21:45,07-09-2023 23:00
26,435,875b60897b0b855c13d7cab2fa168fe63bce45ed7e657bdd951b5972,SP reward for iETH,03 September 2023,35764,06-12-2023 21:45,07-09-2023 23:00
27,435,84e650cc71a2cc4a1e57241565b32d0b24ba3ed2a8726bbd11c76ef7,SP reward for iETH,03 September 2023,16710,06-12-2023 21:45,07-09-2023 23:00
28,435,4e5426811df99e191ae0bc3eca64836e561a07d1623b16f94828240b,SP reward for iETH,03 September 2023,2,06-12-2023 21:45,07-09-2023 23:00
29,435,2b3f8ce415f63a81454d53882a00a4d2225e1284c257a8b14ecb4c22,SP reward for iETH,03 September 2023,1,06-12-2023 21:45,07-09-2023 23:00
30,435,af91dcc8800fad79990ad47efc93335efb93b85b15f01ad0570b0924,SP reward for iETH,03 September 2023,101254,06-12-2023 21:45,07-09-2023 23:00
31,435,8707ca72180e998be7256d3ca209f1018ee51fc9f9e1d55fd1d962ae,SP reward for iETH,03 September 2023,1575,06-12-2023 21:45,07-09-2023 23:00
32,435,794343926a43d13d72892383b093678fa0602c5ad6338620eb7c302c,SP reward for iETH,03 September 2023,24790,06-12-2023 21:45,07-09-2023 23:00
33,435,aa67df191de68ac9224c3425b62b628becbb3d001d0ba78f1dacac4e,SP reward for iETH,03 September 2023,14,06-12-2023 21:45,07-09-2023 23:00
34,435,609ec540fc0fe4aa910919d0f5a2a5dfda7db6cb7f9b4c73c285bb22,SP reward for iETH,03 September 2023,34390,06-12-2023 21:45,07-09-2023 23:00
35,435,38182d9874dbabb161ffff5e21c81a58b8134ff7f34f2407903dba6c,SP reward for iETH,03 September 2023,5639,06-12-2023 21:45,07-09-2023 23:00
36,435,bbc489f4c0a227930bdf92a3fd265427280735a5254c1de2120276f8,SP reward for iETH,03 September 2023,72640,06-12-2023 21:45,07-09-2023 23:00
37,435,a179c06273cc4b1676137e136a2ef23e7cf4a3ea8b07f359a13f88a2,SP reward for iETH,03 September 2023,4604,06-12-2023 21:45,07-09-2023 23:00
38,435,8d995bf956bbf2a69b6549ca3a6830e9292b0d2641e9fa520d0f294d,SP reward for iETH,03 September 2023,111332,06-12-2023 21:45,07-09-2023 23:00
39,435,7a7fe8f80addd82b29adc3d5f017985c04c21eac82da3072fb95ba30,SP reward for iETH,03 September 2023,852,06-12-2023 21:45,07-09-2023 23:00
40,435,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,SP reward for iETH,03 September 2023,12177,06-12-2023 21:45,07-09-2023 23:00
41,435,afd3aaa6c6cff952df201e8b6aa2e2e06e080f61f9fcbabc1997b42b,SP reward for iETH,03 September 2023,106377,06-12-2023 21:45,07-09-2023 23:00
42,435,57e5858c1df6db74f151486eedd33dec6790c38e79d12b69e2add37e,SP reward for iETH,03 September 2023,56229,06-12-2023 21:45,07-09-2023 23:00
43,435,206d0b9f1190d040970e6a139ec20333570c9f73098ab4f8c5772536,SP reward for iETH,03 September 2023,32430,06-12-2023 21:45,07-09-2023 23:00
44,435,241ecd4e529840fd1d3c3a44abf3e5f3d65c6312fa1203025234ade4,SP reward for iETH,03 September 2023,5269,06-12-2023 21:45,07-09-2023 23:00
45,435,7bca37d84a32420442867cc57a31d617763def3c9963f639c58ff001,SP reward for iETH,03 September 2023,265193,06-12-2023 21:45,07-09-2023 23:00
46,435,9913007f4d5d7d0bdfde593a74f1cc948368d29881aa3efab60a6338,SP reward for iETH,03 September 2023,32388,06-12-2023 21:45,07-09-2023 23:00
47,435,0ad45bd4425847c0893b6a9135dc9086793f21620bf46205901be98a,SP reward for iETH,03 September 2023,90816,06-12-2023 21:45,07-09-2023 23:00
48,435,731c4e0664571b4ea0a1b9279f3b9dc10ae79bd38908a7b30ecefe22,SP reward for iETH,03 September 2023,451,06-12-2023 21:45,07-09-2023 23:00
49,435,f7f23a9bc86ee2f23bf4a68993e06301f791425a00f0a9974a81596f,SP reward for iETH,03 September 2023,903852,06-12-2023 21:45,07-09-2023 23:00
50,435,8bb170899ad086aaf786240e8429aaae18448301ad0d2ab068d38f4a,SP reward for iETH,03 September 2023,1,06-12-2023 21:45,07-09-2023 23:00
51,435,c8ca667b94b226c0400fc4f3f8ce935ef841edd752b09fbf28b1cb16,SP reward for iETH,03 September 2023,8,06-12-2023 21:45,07-09-2023 23:00
52,435,84b2dddf4357c2589e7d431a055e3b0db4149b94240c63ecb1b676f2,SP reward for iETH,03 September 2023,11051131,06-12-2023 21:45,07-09-2023 23:00
53,435,a33c563393379855e9b6f66e6830ceac659fac8982b06d4128b21722,SP reward for iETH,03 September 2023,6015,06-12-2023 21:45,07-09-2023 23:00
