,epoch,addr,purpose,date,amount,Expiration,AvailableAt
0,440,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,SP reward for iETH,28 September 2023,697,31-12-2023 21:45,02-10-2023 23:00
1,440,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,SP reward for iETH,28 September 2023,3395,31-12-2023 21:45,02-10-2023 23:00
2,440,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,SP reward for iETH,28 September 2023,443989,31-12-2023 21:45,02-10-2023 23:00
3,440,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,SP reward for iETH,28 September 2023,357,31-12-2023 21:45,02-10-2023 23:00
4,440,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,SP reward for iETH,28 September 2023,23,31-12-2023 21:45,02-10-2023 23:00
5,440,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,SP reward for iETH,28 September 2023,379,31-12-2023 21:45,02-10-2023 23:00
6,440,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,SP reward for iETH,28 September 2023,62,31-12-2023 21:45,02-10-2023 23:00
7,440,117a220650f577db973565412c705745e0cac69c796d137e977267a0,SP reward for iETH,28 September 2023,1,31-12-2023 21:45,02-10-2023 23:00
8,440,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,SP reward for iETH,28 September 2023,73342,31-12-2023 21:45,02-10-2023 23:00
9,440,2e1573f020d7dc42fb1befd459287f0e620fb799cee111e43c50d676,SP reward for iETH,28 September 2023,11110,31-12-2023 21:45,02-10-2023 23:00
10,440,ed3122194af84dbc350676f420b1927209b40cf0d239ec26a5cc8623,SP reward for iETH,28 September 2023,228533,31-12-2023 21:45,02-10-2023 23:00
11,440,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,SP reward for iETH,28 September 2023,1,31-12-2023 21:45,02-10-2023 23:00
12,440,bffe2a2f3dde97b96f94f5cdde3957828c61db930faba0e4b2afbb46,SP reward for iETH,28 September 2023,44760,31-12-2023 21:45,02-10-2023 23:00
13,440,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,SP reward for iETH,28 September 2023,83477,31-12-2023 21:45,02-10-2023 23:00
14,440,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,SP reward for iETH,28 September 2023,15894,31-12-2023 21:45,02-10-2023 23:00
15,440,6efc2b7d458837222c6305866822d7d3039f9b436dc7eeda2ebabd4e,SP reward for iETH,28 September 2023,4921,31-12-2023 21:45,02-10-2023 23:00
16,440,ce6885bef0ae899503bec94142f5c2d8f8d25973ddb50e1c5dca5c1e,SP reward for iETH,28 September 2023,821,31-12-2023 21:45,02-10-2023 23:00
